"Date","Time","Open","High","Low","Close","Volume"
01/07/2003,1452,0.97,0.97,0.97,0.97,221088
01/07/2003,1453,0.97,0.97,0.97,0.97,180068
01/07/2003,1454,0.97,0.97,0.97,0.97,86548
01/07/2003,1455,0.97,0.97,0.97,0.97,121702
01/07/2003,1456,0.97,0.97,0.97,0.97,130200
01/07/2003,1457,0.97,0.97,0.97,0.97,26600
01/07/2003,1458,0.97,0.97,0.97,0.97,197400
01/07/2003,1459,0.97,0.97,0.97,0.97,88816
01/07/2003,1500,0.97,0.97,0.97,0.97,57400
01/07/2003,1501,0.97,0.97,0.97,0.97,17990
01/07/2003,1502,0.97,0.97,0.97,0.97,15400
01/07/2003,1503,0.97,0.97,0.97,0.97,35000
01/07/2003,1504,0.97,0.97,0.97,0.97,98084
01/07/2003,1505,0.97,0.97,0.97,0.97,140448
01/07/2003,1506,0.97,0.97,0.97,0.97,77000
01/07/2003,1507,0.97,0.97,0.97,0.97,80990
01/07/2003,1508,0.97,0.97,0.97,0.97,333032
01/07/2003,1509,0.97,0.97,0.97,0.97,25200
01/07/2003,1510,0.97,0.97,0.97,0.97,120400
01/07/2003,1511,0.97,0.97,0.97,0.97,114800
01/07/2003,1512,0.97,0.97,0.97,0.97,92400
01/07/2003,1513,0.97,0.97,0.97,0.97,118006
01/07/2003,1514,0.97,0.97,0.97,0.97,219800
01/07/2003,1515,0.97,0.97,0.97,0.97,92400
01/07/2003,1516,0.97,0.97,0.97,0.97,93016
01/07/2003,1517,0.97,0.97,0.97,0.97,84322
01/07/2003,1518,0.97,0.97,0.97,0.97,189000
01/07/2003,1519,0.97,0.97,0.97,0.97,39200
01/07/2003,1520,0.97,0.97,0.97,0.97,18200
01/07/2003,1521,0.97,0.97,0.97,0.97,5600
01/07/2003,1522,0.97,0.97,0.97,0.97,117600
01/07/2003,1523,0.97,0.97,0.97,0.97,92400
01/07/2003,1524,0.97,0.97,0.97,0.97,83510
01/07/2003,1525,0.97,0.97,0.97,0.97,23800
01/07/2003,1526,0.97,0.97,0.97,0.97,162400
01/07/2003,1527,0.97,0.97,0.97,0.97,40600
01/07/2003,1528,0.97,0.97,0.97,0.97,53200
01/07/2003,1529,0.97,0.97,0.97,0.97,320600
01/07/2003,1530,0.97,0.97,0.97,0.97,22400
01/07/2003,1531,0.97,0.97,0.97,0.97,132496
01/07/2003,1532,0.97,0.97,0.97,0.97,129416
01/07/2003,1533,0.97,0.97,0.97,0.97,40600
01/07/2003,1534,0.97,0.97,0.97,0.97,70000
01/07/2003,1535,0.97,0.97,0.97,0.97,152054
01/07/2003,1536,0.97,0.97,0.97,0.97,119658
01/07/2003,1537,0.97,0.97,0.97,0.97,56000
01/07/2003,1538,0.97,0.97,0.97,0.97,71400
01/07/2003,1539,0.97,0.97,0.97,0.97,120484
01/07/2003,1540,0.97,0.97,0.97,0.97,169400
01/07/2003,1541,0.97,0.97,0.97,0.97,300706
01/07/2003,1542,0.97,0.97,0.97,0.97,56000
01/07/2003,1543,0.97,0.97,0.97,0.97,152600
01/07/2003,1544,0.97,0.97,0.97,0.97,72800
01/07/2003,1545,0.97,0.97,0.97,0.97,287000
01/07/2003,1546,0.97,0.97,0.97,0.97,289660
01/07/2003,1547,0.97,0.97,0.97,0.97,149506
01/07/2003,1548,0.97,0.97,0.97,0.97,302400
01/07/2003,1549,0.97,0.97,0.97,0.97,191660
01/07/2003,1550,0.97,0.97,0.97,0.97,223888
01/07/2003,1551,0.97,0.97,0.97,0.97,262850
01/07/2003,1552,0.97,0.97,0.97,0.97,215600
01/07/2003,1553,0.97,0.97,0.97,0.97,278600
01/07/2003,1554,0.97,0.97,0.97,0.97,183400
01/07/2003,1555,0.97,0.97,0.97,0.97,125958
01/07/2003,1556,0.97,0.97,0.97,0.97,318654
01/07/2003,1557,0.97,0.97,0.97,0.97,616784
01/07/2003,1558,0.97,0.97,0.97,0.97,672616
01/07/2003,1559,0.97,0.98,0.97,0.98,1332632
01/08/2003,0930,0.97,0.97,0.97,0.97,722358
01/08/2003,0931,0.97,0.97,0.97,0.97,186900
01/08/2003,0932,0.97,0.97,0.97,0.97,98000
01/08/2003,0933,0.97,0.97,0.97,0.97,339500
01/08/2003,0934,0.97,0.97,0.97,0.97,220304
01/08/2003,0935,0.97,0.97,0.97,0.97,959504
01/08/2003,0936,0.97,0.97,0.97,0.97,306600
01/08/2003,0937,0.97,0.97,0.97,0.97,327600
01/08/2003,0938,0.97,0.97,0.97,0.97,109438
01/08/2003,0939,0.97,0.97,0.97,0.97,32200
01/08/2003,0940,0.97,0.97,0.97,0.97,505400
01/08/2003,0941,0.97,0.97,0.96,0.97,301000
01/08/2003,0942,0.97,0.97,0.96,0.96,147000
01/08/2003,0943,0.97,0.97,0.96,0.96,285600
01/08/2003,0944,0.96,0.96,0.96,0.96,623742
01/08/2003,0945,0.96,0.96,0.96,0.96,921564
01/08/2003,0946,0.96,0.96,0.96,0.96,706720
01/08/2003,0947,0.96,0.96,0.96,0.96,129500
01/08/2003,0948,0.96,0.96,0.96,0.96,442400
01/08/2003,0949,0.96,0.97,0.96,0.97,389200
01/08/2003,0950,0.97,0.97,0.97,0.97,187782
01/08/2003,0951,0.97,0.97,0.96,0.96,152600
01/08/2003,0952,0.96,0.96,0.96,0.96,161476
01/08/2003,0953,0.96,0.96,0.96,0.96,156044
01/08/2003,0954,0.96,0.96,0.96,0.96,102200
01/08/2003,0955,0.96,0.96,0.96,0.96,354200
01/08/2003,0956,0.96,0.96,0.96,0.96,359800
01/08/2003,0957,0.96,0.96,0.96,0.96,155400
01/08/2003,0958,0.96,0.96,0.96,0.96,463400
01/08/2003,0959,0.96,0.96,0.96,0.96,121800
01/08/2003,1000,0.96,0.96,0.96,0.96,68600
01/08/2003,1001,0.96,0.96,0.96,0.96,631400
01/08/2003,1002,0.96,0.96,0.96,0.96,191800
01/08/2003,1003,0.96,0.96,0.96,0.96,585200
01/08/2003,1004,0.96,0.96,0.96,0.96,305494
01/08/2003,1005,0.96,0.96,0.96,0.96,32200
01/08/2003,1006,0.96,0.96,0.96,0.96,103600
01/08/2003,1007,0.96,0.96,0.96,0.96,252000
01/08/2003,1008,0.96,0.96,0.96,0.96,54600
01/08/2003,1009,0.96,0.96,0.96,0.96,22400
01/08/2003,1010,0.96,0.96,0.96,0.96,36400
01/08/2003,1011,0.96,0.96,0.96,0.96,44800
01/08/2003,1012,0.96,0.96,0.96,0.96,28000
01/08/2003,1013,0.96,0.96,0.96,0.96,49000
01/08/2003,1014,0.96,0.96,0.96,0.96,16800
01/08/2003,1015,0.96,0.96,0.96,0.96,58800
01/08/2003,1016,0.96,0.96,0.96,0.96,51800
01/08/2003,1017,0.96,0.96,0.96,0.96,107800
01/08/2003,1018,0.96,0.96,0.96,0.96,60200
01/08/2003,1019,0.96,0.96,0.96,0.96,57400
01/08/2003,1020,0.96,0.96,0.96,0.96,26600
01/08/2003,1021,0.96,0.96,0.96,0.96,170604
01/08/2003,1022,0.96,0.97,0.96,0.97,144200
01/08/2003,1023,0.97,0.97,0.97,0.97,159600
01/08/2003,1024,0.97,0.97,0.97,0.97,174384
01/08/2003,1025,0.97,0.97,0.96,0.96,54600
01/08/2003,1026,0.96,0.96,0.96,0.96,32200
01/08/2003,1027,0.97,0.97,0.96,0.97,53200
01/08/2003,1028,0.97,0.97,0.96,0.97,78400
01/08/2003,1029,0.97,0.97,0.96,0.97,81116
01/08/2003,1030,0.97,0.97,0.96,0.96,60200
01/08/2003,1031,0.96,0.96,0.96,0.96,33600
01/08/2003,1032,0.96,0.96,0.96,0.96,43400
01/08/2003,1033,0.96,0.96,0.96,0.96,33600
01/08/2003,1034,0.96,0.96,0.96,0.96,173600
01/08/2003,1035,0.96,0.96,0.96,0.96,190400
01/08/2003,1036,0.96,0.96,0.96,0.96,284354
01/08/2003,1037,0.96,0.96,0.96,0.96,113400
01/08/2003,1038,0.96,0.97,0.96,0.97,155400
01/08/2003,1039,0.97,0.97,0.97,0.97,133000
01/08/2003,1040,0.97,0.97,0.97,0.97,180600
01/08/2003,1041,0.97,0.97,0.97,0.97,56000
01/08/2003,1042,0.97,0.97,0.97,0.97,104216
01/08/2003,1043,0.97,0.97,0.96,0.96,205170
01/08/2003,1044,0.96,0.96,0.96,0.96,228200
01/08/2003,1045,0.96,0.97,0.96,0.97,392000
01/08/2003,1046,0.97,0.97,0.97,0.97,79800
01/08/2003,1047,0.97,0.97,0.96,0.96,25200
01/08/2003,1048,0.97,0.97,0.97,0.97,33600
01/08/2003,1049,0.97,0.97,0.96,0.97,23800
01/08/2003,1050,0.97,0.97,0.97,0.97,32200
01/08/2003,1051,0.97,0.97,0.97,0.97,2800
01/08/2003,1052,0.97,0.97,0.97,0.97,42000
01/08/2003,1053,0.97,0.97,0.96,0.96,71400
01/08/2003,1054,0.96,0.96,0.96,0.96,202300
01/08/2003,1055,0.96,0.96,0.96,0.96,347228
01/08/2003,1056,0.96,0.96,0.96,0.96,54600
01/08/2003,1057,0.96,0.96,0.96,0.96,324800
01/08/2003,1058,0.96,0.96,0.96,0.96,113400
01/08/2003,1059,0.96,0.96,0.96,0.96,126000
01/08/2003,1100,0.96,0.96,0.96,0.96,61600
01/08/2003,1101,0.96,0.96,0.96,0.96,40600
01/08/2003,1102,0.96,0.96,0.96,0.96,33600
01/08/2003,1103,0.96,0.96,0.96,0.96,109200
01/08/2003,1104,0.96,0.97,0.96,0.96,274400
01/08/2003,1105,0.96,0.96,0.96,0.96,161000
01/08/2003,1106,0.96,0.96,0.96,0.96,44800
01/08/2003,1107,0.96,0.96,0.96,0.96,35000
01/08/2003,1108,0.96,0.96,0.96,0.96,46830
01/08/2003,1109,0.96,0.96,0.96,0.96,128800
01/08/2003,1110,0.96,0.96,0.96,0.96,260400
01/08/2003,1111,0.96,0.96,0.96,0.96,144200
01/08/2003,1112,0.96,0.96,0.96,0.96,92932
01/08/2003,1113,0.96,0.96,0.96,0.96,126000
01/08/2003,1114,0.96,0.96,0.96,0.96,18200
01/08/2003,1115,0.96,0.96,0.96,0.96,36526
01/08/2003,1116,0.96,0.96,0.96,0.96,88200
01/08/2003,1117,0.96,0.96,0.96,0.96,57400
01/08/2003,1118,0.96,0.96,0.96,0.96,71400
01/08/2003,1120,0.96,0.96,0.96,0.96,186200
01/08/2003,1121,0.96,0.96,0.96,0.96,21000
01/08/2003,1122,0.96,0.96,0.96,0.96,47600
01/08/2003,1123,0.96,0.97,0.96,0.96,232400
01/08/2003,1124,0.97,0.97,0.96,0.97,113400
01/08/2003,1125,0.97,0.97,0.96,0.96,193200
01/08/2003,1126,0.96,0.97,0.96,0.97,476000
01/08/2003,1127,0.97,0.97,0.97,0.97,43400
01/08/2003,1128,0.97,0.97,0.97,0.97,100800
01/08/2003,1129,0.97,0.97,0.96,0.96,45976
01/08/2003,1130,0.97,0.97,0.96,0.96,42000
01/08/2003,1131,0.96,0.96,0.96,0.96,23800
01/08/2003,1132,0.96,0.96,0.96,0.96,29400
01/08/2003,1133,0.96,0.96,0.96,0.96,8400
01/08/2003,1134,0.96,0.96,0.96,0.96,7000
01/08/2003,1135,0.96,0.96,0.96,0.96,79800
01/08/2003,1136,0.96,0.97,0.96,0.96,151200
01/08/2003,1137,0.96,0.96,0.96,0.96,54600
01/08/2003,1138,0.96,0.96,0.96,0.96,63000
01/08/2003,1139,0.96,0.96,0.96,0.96,105000
01/08/2003,1140,0.96,0.96,0.96,0.96,84000
01/08/2003,1141,0.96,0.96,0.96,0.96,7000
01/08/2003,1142,0.96,0.96,0.96,0.96,26600
01/08/2003,1143,0.96,0.96,0.96,0.96,4200
01/08/2003,1144,0.96,0.96,0.96,0.96,33600
01/08/2003,1145,0.96,0.96,0.96,0.96,74200
01/08/2003,1146,0.96,0.96,0.96,0.96,13832
01/08/2003,1147,0.96,0.96,0.96,0.96,113400
01/08/2003,1148,0.96,0.96,0.96,0.96,285600
01/08/2003,1149,0.96,0.96,0.96,0.96,203000
01/08/2003,1150,0.96,0.96,0.96,0.96,4200
01/08/2003,1151,0.96,0.96,0.96,0.96,11200
01/08/2003,1152,0.96,0.96,0.96,0.96,45486
01/08/2003,1153,0.96,0.96,0.96,0.96,236600
01/08/2003,1154,0.96,0.96,0.96,0.96,269640
01/08/2003,1155,0.96,0.96,0.96,0.96,70000
01/08/2003,1156,0.96,0.96,0.96,0.96,189000
01/08/2003,1157,0.96,0.96,0.96,0.96,1400
01/08/2003,1158,0.96,0.96,0.96,0.96,15400
01/08/2003,1159,0.96,0.96,0.96,0.96,129024
01/08/2003,1200,0.96,0.96,0.96,0.96,692762
01/08/2003,1201,0.96,0.96,0.96,0.96,242200
01/08/2003,1202,0.96,0.96,0.96,0.96,303800
01/08/2003,1203,0.96,0.96,0.96,0.96,35000
01/08/2003,1204,0.96,0.96,0.96,0.96,61600
01/08/2003,1205,0.96,0.96,0.96,0.96,44800
01/08/2003,1206,0.96,0.96,0.96,0.96,159600
01/08/2003,1207,0.96,0.96,0.96,0.96,266000
01/08/2003,1208,0.96,0.96,0.96,0.96,16800
01/08/2003,1209,0.96,0.96,0.96,0.96,151200
01/08/2003,1210,0.96,0.96,0.96,0.96,58800
01/08/2003,1211,0.96,0.96,0.96,0.96,166600
01/08/2003,1212,0.96,0.96,0.96,0.96,64400
01/08/2003,1213,0.96,0.96,0.96,0.96,72800
01/08/2003,1214,0.96,0.96,0.96,0.96,147000
01/08/2003,1215,0.96,0.96,0.96,0.96,74200
01/08/2003,1216,0.96,0.96,0.96,0.96,240800
01/08/2003,1217,0.96,0.96,0.96,0.96,54600
01/08/2003,1218,0.96,0.96,0.96,0.96,78666
01/08/2003,1219,0.96,0.96,0.96,0.96,70000
01/08/2003,1220,0.96,0.96,0.96,0.96,481516
01/08/2003,1221,0.96,0.96,0.96,0.96,29400
01/08/2003,1222,0.96,0.96,0.96,0.96,537684
01/08/2003,1223,0.96,0.96,0.96,0.96,152068
01/08/2003,1224,0.96,0.96,0.96,0.96,467502
01/08/2003,1225,0.96,0.96,0.96,0.96,512400
01/08/2003,1226,0.96,0.96,0.96,0.96,18200
01/08/2003,1227,0.96,0.96,0.96,0.96,2800
01/08/2003,1228,0.96,0.96,0.96,0.96,30800
01/08/2003,1229,0.96,0.96,0.96,0.96,61390
01/08/2003,1230,0.96,0.96,0.96,0.96,222600
01/08/2003,1231,0.96,0.96,0.96,0.96,410396
01/08/2003,1232,0.96,0.96,0.96,0.96,252000
01/08/2003,1233,0.96,0.96,0.96,0.96,257600
01/08/2003,1234,0.96,0.96,0.96,0.96,125356
01/08/2003,1235,0.96,0.96,0.96,0.96,36232
01/08/2003,1236,0.96,0.96,0.96,0.96,47600
01/08/2003,1237,0.96,0.96,0.96,0.96,105000
01/08/2003,1238,0.96,0.96,0.96,0.96,294000
01/08/2003,1239,0.96,0.96,0.96,0.96,250600
01/08/2003,1240,0.96,0.96,0.96,0.96,36400
01/08/2003,1241,0.96,0.96,0.96,0.96,16800
01/08/2003,1242,0.96,0.96,0.96,0.96,50400
01/08/2003,1243,0.96,0.96,0.96,0.96,30800
01/08/2003,1244,0.96,0.96,0.96,0.96,42000
01/08/2003,1245,0.96,0.96,0.96,0.96,51954
01/08/2003,1246,0.96,0.96,0.96,0.96,72800
01/08/2003,1247,0.96,0.96,0.96,0.96,103810
01/08/2003,1248,0.96,0.96,0.96,0.96,172200
01/08/2003,1249,0.96,0.96,0.96,0.96,263200
01/08/2003,1250,0.96,0.97,0.96,0.96,145600
01/08/2003,1251,0.96,0.96,0.96,0.96,51800
01/08/2003,1252,0.96,0.96,0.96,0.96,1400
01/08/2003,1253,0.96,0.96,0.96,0.96,14000
01/08/2003,1254,0.96,0.96,0.96,0.96,15400
01/08/2003,1255,0.96,0.96,0.96,0.96,30800
01/08/2003,1256,0.96,0.96,0.96,0.96,99400
01/08/2003,1257,0.96,0.96,0.96,0.96,21000
01/08/2003,1258,0.96,0.96,0.96,0.96,54110
01/08/2003,1259,0.96,0.96,0.96,0.96,64400
01/08/2003,1300,0.96,0.96,0.96,0.96,2800
01/08/2003,1301,0.96,0.96,0.96,0.96,99400
01/08/2003,1302,0.96,0.96,0.96,0.96,61600
01/08/2003,1303,0.96,0.96,0.96,0.96,9800
01/08/2003,1304,0.96,0.96,0.96,0.96,98028
01/08/2003,1305,0.96,0.96,0.96,0.96,19600
01/08/2003,1306,0.96,0.96,0.96,0.96,57400
01/08/2003,1307,0.96,0.96,0.96,0.96,8400
01/08/2003,1309,0.96,0.96,0.96,0.96,8400
01/08/2003,1310,0.96,0.96,0.96,0.96,44800
01/08/2003,1311,0.96,0.96,0.96,0.96,16800
01/08/2003,1313,0.96,0.96,0.96,0.96,65800
01/08/2003,1314,0.96,0.96,0.96,0.96,35000
01/08/2003,1315,0.96,0.96,0.96,0.96,53200
01/08/2003,1316,0.96,0.96,0.96,0.96,473200
01/08/2003,1317,0.96,0.96,0.96,0.96,61600
01/08/2003,1318,0.96,0.96,0.96,0.96,33600
01/08/2003,1319,0.96,0.96,0.96,0.96,88200
01/08/2003,1320,0.96,0.96,0.96,0.96,12600
01/08/2003,1321,0.96,0.96,0.96,0.96,155050
01/08/2003,1322,0.96,0.96,0.96,0.96,201600
01/08/2003,1323,0.96,0.96,0.96,0.96,30800
01/08/2003,1324,0.96,0.96,0.96,0.96,16800
01/08/2003,1325,0.96,0.96,0.96,0.96,8400
01/08/2003,1326,0.96,0.96,0.96,0.96,158200
01/08/2003,1327,0.96,0.96,0.96,0.96,42462
01/08/2003,1328,0.96,0.96,0.96,0.96,11200
01/08/2003,1329,0.96,0.97,0.96,0.96,245000
01/08/2003,1330,0.96,0.96,0.96,0.96,107800
01/08/2003,1331,0.96,0.96,0.96,0.96,182014
01/08/2003,1332,0.96,0.96,0.96,0.96,32200
01/08/2003,1333,0.96,0.96,0.96,0.96,11200
01/08/2003,1334,0.96,0.96,0.96,0.96,2800
01/08/2003,1335,0.96,0.96,0.96,0.96,33600
01/08/2003,1336,0.96,0.96,0.96,0.96,60200
01/08/2003,1337,0.96,0.96,0.96,0.96,196420
01/08/2003,1338,0.96,0.96,0.96,0.96,135786
01/08/2003,1339,0.96,0.96,0.96,0.96,65800
01/08/2003,1340,0.96,0.96,0.96,0.96,219800
01/08/2003,1341,0.96,0.96,0.96,0.96,179200
01/08/2003,1342,0.96,0.96,0.96,0.96,21000
01/08/2003,1343,0.96,0.96,0.96,0.96,26600
01/08/2003,1344,0.96,0.96,0.96,0.96,45654
01/08/2003,1345,0.96,0.96,0.96,0.96,168000
01/08/2003,1346,0.96,0.96,0.96,0.96,25200
01/08/2003,1347,0.96,0.96,0.96,0.96,8400
01/08/2003,1348,0.96,0.96,0.96,0.96,39200
01/08/2003,1349,0.96,0.96,0.96,0.96,58800
01/08/2003,1350,0.96,0.96,0.96,0.96,256200
01/08/2003,1351,0.96,0.96,0.96,0.96,18200
01/08/2003,1352,0.96,0.96,0.96,0.96,12600
01/08/2003,1353,0.96,0.96,0.96,0.96,127400
01/08/2003,1354,0.96,0.96,0.96,0.96,96600
01/08/2003,1355,0.96,0.96,0.96,0.96,1400
01/08/2003,1356,0.96,0.96,0.96,0.96,64400
01/08/2003,1357,0.96,0.96,0.96,0.96,54866
01/08/2003,1358,0.96,0.96,0.96,0.96,29680
01/08/2003,1359,0.96,0.96,0.96,0.96,5600
01/08/2003,1400,0.96,0.96,0.96,0.96,82600
01/08/2003,1401,0.96,0.96,0.96,0.96,19600
01/08/2003,1402,0.96,0.96,0.96,0.96,30800
01/08/2003,1403,0.96,0.96,0.96,0.96,211400
01/08/2003,1404,0.96,0.96,0.96,0.96,119546
01/08/2003,1405,0.96,0.96,0.96,0.96,111454
01/08/2003,1406,0.96,0.96,0.96,0.96,36400
01/08/2003,1407,0.96,0.96,0.96,0.96,130200
01/08/2003,1408,0.96,0.96,0.96,0.96,30254
01/08/2003,1409,0.96,0.96,0.96,0.96,176400
01/08/2003,1410,0.96,0.96,0.96,0.96,183400
01/08/2003,1411,0.96,0.96,0.96,0.96,8400
01/08/2003,1412,0.96,0.96,0.96,0.96,90580
01/08/2003,1413,0.96,0.96,0.96,0.96,161462
01/08/2003,1414,0.96,0.96,0.96,0.96,68600
01/08/2003,1415,0.96,0.96,0.96,0.96,124236
01/08/2003,1416,0.96,0.96,0.96,0.96,32200
01/08/2003,1417,0.96,0.96,0.96,0.96,54600
01/08/2003,1418,0.96,0.96,0.96,0.96,15050
01/08/2003,1419,0.96,0.96,0.96,0.96,7000
01/08/2003,1420,0.96,0.96,0.96,0.96,84000
01/08/2003,1421,0.96,0.96,0.96,0.96,75600
01/08/2003,1422,0.96,0.96,0.96,0.96,212800
01/08/2003,1423,0.96,0.96,0.96,0.96,99400
01/08/2003,1424,0.96,0.96,0.96,0.96,39200
01/08/2003,1425,0.96,0.96,0.96,0.96,65800
01/08/2003,1426,0.96,0.96,0.96,0.96,49000
01/08/2003,1427,0.96,0.96,0.96,0.96,72954
01/08/2003,1428,0.96,0.96,0.96,0.96,288708
01/08/2003,1429,0.96,0.96,0.96,0.96,44114
01/08/2003,1430,0.96,0.96,0.96,0.96,113400
01/08/2003,1431,0.96,0.96,0.96,0.96,129248
01/08/2003,1432,0.96,0.96,0.96,0.96,547400
01/08/2003,1433,0.96,0.96,0.96,0.96,100800
01/08/2003,1434,0.96,0.96,0.96,0.96,2800
01/08/2003,1435,0.96,0.96,0.96,0.96,2800
01/08/2003,1436,0.96,0.96,0.96,0.96,15400
01/08/2003,1437,0.96,0.96,0.96,0.96,77000
01/08/2003,1438,0.96,0.96,0.96,0.96,223188
01/08/2003,1439,0.96,0.96,0.96,0.96,554848
01/08/2003,1440,0.96,0.97,0.96,0.97,1479800
01/08/2003,1441,0.96,0.97,0.96,0.97,133560
01/08/2003,1442,0.97,0.97,0.97,0.97,26600
01/08/2003,1443,0.97,0.97,0.97,0.97,43400
01/08/2003,1444,0.97,0.97,0.96,0.96,82600
01/08/2003,1445,0.96,0.97,0.96,0.97,86800
01/08/2003,1446,0.96,0.97,0.96,0.97,131642
01/08/2003,1447,0.97,0.97,0.96,0.96,55146
01/08/2003,1448,0.96,0.96,0.96,0.96,144200
01/08/2003,1449,0.96,0.96,0.96,0.96,64400
01/08/2003,1450,0.96,0.96,0.96,0.96,14910
01/08/2003,1451,0.96,0.96,0.96,0.96,84000
01/08/2003,1452,0.96,0.96,0.96,0.96,53718
01/08/2003,1453,0.96,0.96,0.96,0.96,165200
01/08/2003,1454,0.96,0.96,0.96,0.96,9800
01/08/2003,1455,0.96,0.96,0.96,0.96,21000
01/08/2003,1456,0.96,0.96,0.96,0.96,54600
01/08/2003,1457,0.96,0.96,0.96,0.96,147602
01/08/2003,1458,0.96,0.96,0.96,0.96,44800
01/08/2003,1459,0.96,0.96,0.96,0.96,57400
01/08/2003,1500,0.96,0.96,0.96,0.96,160790
01/08/2003,1501,0.96,0.96,0.96,0.96,373800
01/08/2003,1502,0.96,0.96,0.96,0.96,84434
01/08/2003,1503,0.96,0.96,0.96,0.96,103600
01/08/2003,1504,0.96,0.96,0.96,0.96,127708
01/08/2003,1505,0.96,0.96,0.96,0.96,22400
01/08/2003,1506,0.96,0.96,0.96,0.96,15400
01/08/2003,1507,0.96,0.96,0.96,0.96,16800
01/08/2003,1508,0.96,0.96,0.96,0.96,85400
01/08/2003,1509,0.96,0.96,0.96,0.96,21000
01/08/2003,1510,0.96,0.96,0.96,0.96,69580
01/08/2003,1511,0.96,0.96,0.96,0.96,122444
01/08/2003,1512,0.96,0.96,0.96,0.96,326200
01/08/2003,1513,0.96,0.96,0.96,0.96,65800
01/08/2003,1514,0.96,0.96,0.96,0.96,41496
01/08/2003,1515,0.96,0.96,0.96,0.96,43400
01/08/2003,1516,0.96,0.96,0.96,0.96,184800
01/08/2003,1517,0.96,0.96,0.96,0.96,202734
01/08/2003,1518,0.96,0.96,0.96,0.96,28000
01/08/2003,1519,0.96,0.96,0.96,0.96,96600
01/08/2003,1520,0.96,0.96,0.96,0.96,75600
01/08/2003,1521,0.96,0.96,0.96,0.96,79800
01/08/2003,1522,0.96,0.96,0.96,0.96,205142
01/08/2003,1523,0.96,0.96,0.96,0.96,190400
01/08/2003,1524,0.96,0.96,0.96,0.96,112000
01/08/2003,1525,0.96,0.96,0.96,0.96,32200
01/08/2003,1526,0.96,0.96,0.96,0.96,36400
01/08/2003,1527,0.96,0.96,0.96,0.96,57400
01/08/2003,1528,0.96,0.96,0.96,0.96,121800
01/08/2003,1529,0.96,0.96,0.96,0.96,12600
01/08/2003,1530,0.96,0.96,0.96,0.96,81200
01/08/2003,1531,0.96,0.96,0.96,0.96,97076
01/08/2003,1532,0.96,0.96,0.96,0.96,116200
01/08/2003,1533,0.96,0.96,0.96,0.96,172690
01/08/2003,1534,0.96,0.96,0.96,0.96,190400
01/08/2003,1535,0.96,0.96,0.96,0.96,344736
01/08/2003,1536,0.96,0.96,0.96,0.96,12600
01/08/2003,1537,0.96,0.96,0.96,0.96,18200
01/08/2003,1538,0.96,0.96,0.96,0.96,14000
01/08/2003,1539,0.96,0.96,0.96,0.96,54600
01/08/2003,1540,0.96,0.96,0.96,0.96,8400
01/08/2003,1541,0.96,0.96,0.96,0.96,198646
01/08/2003,1542,0.96,0.96,0.96,0.96,99400
01/08/2003,1543,0.96,0.96,0.96,0.96,28000
01/08/2003,1544,0.96,0.96,0.96,0.96,201558
01/08/2003,1545,0.96,0.96,0.96,0.96,67760
01/08/2003,1546,0.96,0.96,0.96,0.96,445200
01/08/2003,1547,0.96,0.96,0.96,0.96,112000
01/08/2003,1548,0.96,0.96,0.96,0.96,217000
01/08/2003,1549,0.96,0.96,0.96,0.96,207200
01/08/2003,1550,0.96,0.96,0.96,0.96,228200
01/08/2003,1551,0.96,0.96,0.96,0.96,106400
01/08/2003,1552,0.96,0.96,0.96,0.96,75600
01/08/2003,1553,0.96,0.96,0.96,0.96,74774
01/08/2003,1554,0.96,0.96,0.96,0.96,82600
01/08/2003,1555,0.96,0.96,0.96,0.96,89950
01/08/2003,1556,0.96,0.96,0.96,0.96,134484
01/08/2003,1557,0.96,0.96,0.96,0.96,302400
01/08/2003,1558,0.96,0.96,0.96,0.96,310618
01/08/2003,1559,0.96,0.96,0.96,0.96,657314
01/09/2003,0930,0.97,0.97,0.97,0.97,263998
01/09/2003,0931,0.97,0.97,0.97,0.97,85260
01/09/2003,0932,0.97,0.97,0.97,0.97,186270
01/09/2003,0933,0.97,0.97,0.97,0.97,170800
01/09/2003,0934,0.97,0.97,0.97,0.97,151200
01/09/2003,0935,0.97,0.97,0.97,0.97,121800
01/09/2003,0936,0.97,0.97,0.97,0.97,198800
01/09/2003,0937,0.97,0.97,0.97,0.97,178500
01/09/2003,0938,0.97,0.97,0.97,0.97,158228
01/09/2003,0939,0.97,0.97,0.97,0.97,79800
01/09/2003,0940,0.97,0.97,0.97,0.97,214200
01/09/2003,0941,0.97,0.97,0.97,0.97,470400
01/09/2003,0942,0.97,0.97,0.97,0.97,776230
01/09/2003,0943,0.97,0.97,0.97,0.97,359800
01/09/2003,0944,0.97,0.97,0.97,0.97,204400
01/09/2003,0945,0.97,0.97,0.97,0.97,294000
01/09/2003,0946,0.97,0.97,0.97,0.97,643454
01/09/2003,0947,0.97,0.97,0.97,0.97,175994
01/09/2003,0948,0.97,0.97,0.97,0.97,68600
01/09/2003,0949,0.97,0.97,0.97,0.97,365400
01/09/2003,0950,0.97,0.97,0.97,0.97,152600
01/09/2003,0951,0.97,0.97,0.97,0.97,177800
01/09/2003,0952,0.97,0.97,0.97,0.97,183750
01/09/2003,0953,0.97,0.97,0.97,0.97,83832
01/09/2003,0954,0.97,0.97,0.97,0.97,196000
01/09/2003,0955,0.97,0.97,0.97,0.97,102200
